GEOID,district,longitude,latitude,elevation,updated,name,ownership,built,type,doctors,nurses,nurses2,pcns,ehts,pharmacists,labtechs,beds,maternal,general,cathmentpo,distneares,has_community,has_community2,water_pipe,water_run,electric,electric2,distnear2,sanitation,sanitation2,sanitation3,security,security2,tar_road,gravel_road,incinerator,autoway,dental,comments,type_edite
833,Gutu,31.0352802277,-19.85586,0,1998,Nerupiri,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
834,Buhera,31.350389480600001,-19.28703,0,1998,Nerutanga,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
835,Mwenezi,30.646669387799999,-20.94083,0,1998,Neshuro,2,0,District Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
836,Nkayi,28.811670303300001,-18.72778,0,1998,Nesigwe,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
837,Chipinge,32.574440002400003,-20.09583,0,1998,New Year Gift,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
838,Chipinge,32.569721221899997,-19.98972,0,1998,Ngaome,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
839,Mutasa,32.871528625499998,-18.58803,0,1998,Ngarura,5,0,Council clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
840,Kadoma,30.6324996948,-18.65417,0,1998,Ngezi,4,0,Rural Hosp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
841,Chimanimani,32.857498168900001,-20.05167,0,1998,Ngorima,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
842,Bikita,31.684310913099999,-20.28881,0,1998,Ngorima,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
843,Chivi,30.8026409149,-20.80253,0,1998,Ngundu,4,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
844,Mberengwa,30.4211902618,-20.78594,0,1998,Ngungumbane,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
845,Nkayi,28.379720687900001,-18.57667,0,1998,Ngwaladi,4,0,Rural Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
846,Ump,31.800830841100002,-17.37111,0,1998,Nhakiwa,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
847,Chikomba,31.505559921300001,-18.85081,0,1998,Nhangabwe,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
848,Chikomba,31.1711902618,-19.07433,0,1998,Nharira,4,0,Rural Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
849,Rushinga,32.1656188965,-16.57892,0,1998,Nhawa,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
850,Shurugwi,30.220190048199999,-19.61906,0,1998,Nhema,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
851,Esigodini,28.772439956700001,-20.20519,0,1998,Nhlangano,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
852,Murehwa,31.934469223000001,-17.87206,0,1998,Nhowe,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
853,Murehwa,31.940750122099999,-17.85256,0,1998,Nhowe,3,0,Mission Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
854,Gwanda,29.205499649,-21.70358,0,1998,Nhwali,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
855,Insiza,29.4237804413,-20.48781,0,1998,Nkankezi,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
856,Nkayi,28.891389846799999,-19.00056,0,1998,Nkayi,2,0,District Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
857,Gweru,29.652809143100001,-19.20103,0,1998,Nkululeko,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
858,Tsholotsho,27.888610839799998,-20.10056,0,1998,Nkunzi,6,0,Rural Health centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
859,Gokwe,29.167779922499999,-17.51306,0,1998,Norah,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
860,Chegutu,30.6875,-17.88694,0,1998,Norton,5,0,Municipality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
861,Beitbridge,29.63697052,-22.12217,0,1998,Nottingham,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
862,Chiredzi,31.469280242899998,-21.02481,0,1998,NRZ,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
863,Beitbridge,30.0078105927,-22.22078,0,1998,NRZ,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
864,Esigodini,28.984779357899999,-20.55722,0,1998,Nswazi,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
865,Bulilimamangwe,27.352500915499999,-20.39194,0,1998,Nswazwi,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
866,Gweru,29.4048900604,-19.17239,0,1998,Ntabamhlope,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
867,Umguza,28.8455600739,-19.97944,0,1998,Ntabazinduna,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
868,Kwekwe,29.334720611600002,-18.80214,0,1998,Ntabeni,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
869,Gwanda,28.8860797882,-21.35731,0,1998,Ntalale,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
870,Bulilimamangwe,27.587499618500001,-20.0,0,1998,Ntoli,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
871,Esigodini,28.791000366199999,-20.15072,0,1998,Ntshamathe,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
872,Kadoma,29.5272197723,-17.85306,0,1998,Nyabango,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
873,Zvimba,30.811670303300001,-17.67361,0,1998,Nyabika,5,0,Council Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
874,Nyanga,32.921718597400002,-17.75789,0,1998,Nyadowa,5,0,Council Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
875,Nyanga,32.931110382100002,-18.18917,0,1998,Nyafaru,5,0,Council Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
876,Mutare,32.3687210083,-19.11756,0,1998,Nyagundi,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
877,Chimanimani,32.822719573999997,-19.94106,0,1998,Nyahode,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
878,Chivi,30.988889694200001,-20.82406,0,1998,Nyahombe,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
879,Makoni,32.403030395499997,-17.93886,0,1998,Nyahowe,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
880,Mudzi,32.888168335000003,-16.81739,0,1998,Nyahuku,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
881,Makoni,32.3223114014,-18.46983,0,1998,Nyahukwe,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
882,Gokwe,28.7975006104,-18.55222,0,1998,Nyaje,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
883,Masvingo,31.1673297882,-20.60147,0,1998,Nyajena,4,0,Rural Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
884,Guruve,30.6280593872,-16.75167,0,1998,Nyakapupu,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
885,Ump,32.191940307599999,-16.9025,0,1998,Nyakasoro,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
886,Mazowe,31.136800766,-17.02013,0,1998,Nyakudya,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
887,Hurungwe,29.767219543500001,-16.40694,0,1998,Nyama,5,0,Council,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
888,Mt Darwin,31.883689880399999,-16.70283,0,1998,Nyamahobobo,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
889,Hurungwe,29.436389923099998,-16.40389,0,1998,Nyamakaze,5,0,Gvt Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
890,Umguza,28.265560150100001,-19.85889,0,1998,Nyamandlovu,4,0,Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
891,Mudzi,32.504970550499998,-16.87269,0,1998,Nyamanyora,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
892,Mudzi,32.8657188416,-16.96828,0,1998,Nyamapanda,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
893,Nyanga,32.9536094666,-17.8625,0,1998,Nyamaropa,5,0,Council Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
894,Kadoma,29.534719467199999,-18.19917,0,1998,Nyamatani,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
895,Mudzi,32.655311584499998,-17.20389,0,1998,Nyamatawa,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
896,Rushinga,32.109729766800001,-16.73908,0,1998,Nyamatikiti,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
897,Mutare,32.416858673100002,-18.88764,0,1998,Nyamazura,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
898,Marondara,31.541439056400002,-18.20611,0,1998,Nyameni,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
899,Chikomba,31.003749847400002,-18.81919,0,1998,Nyamhere,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
900,Guruve,30.757780075100001,-16.85139,0,1998,Nyamhondoro,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
901,Hurungwe,29.195280075100001,-16.885,0,1998,Nyamhunga,5,0,Council Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
902,Kariba,28.8483295441,-16.51806,0,1998,Nyamhunga,5,0,Council Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
903,Makoni,32.087219238300001,-18.93989,0,1998,Nyamidzi,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
904,Insiza,29.304389953600001,-20.90644,0,1998,Nyamime,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
905,Nyanga,32.558330535899998,-17.75681,0,1998,Nyamombe,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
906,Makoni,32.172031402599998,-18.09111,0,1998,Nyamukamani,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
907,Mudzi,32.318500518800001,-17.07097,0,1998,Nyamukoho,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
908,Gokwe,29.462499618500001,-18.34667,0,1998,Nyamunga,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
909,Murehwa,31.61743927,-17.62108,0,1998,Nyamutumbu,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
910,Mutoko,32.356029510500001,-17.63819,0,1998,Nyamuzizi,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
911,Mutoko,32.254188537600001,-17.25403,0,1998,Nyamuzuwe,4,0,Rural Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
912,Nyanga,32.757530212399999,-18.22828,0,1998,Nyanga,2,0,District Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
913,Chiredzi,31.752309799199999,-20.68347,0,1998,Nyangambe,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
914,Zaka,31.555389404300001,-20.27308,0,1998,Nyangambu,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
915,Hurungwe,29.926670074499999,-16.86639,0,1998,Nyangoma,5,0,Council Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
916,Nyanga,32.785358429,-18.02061,0,1998,Nyangui,7,0,Forestry-Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
917,Chimanimani,32.4219207764,-19.78694,0,1998,Nyanyadzi,4,0,Rural Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
918,Ump,32.304721832299997,-16.78028,0,1998,Nyanzou,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
919,Ump,32.304721832299997,-16.78028,0,1998,Nyanzou,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
920,Kadoma,29.436939239499999,-17.73222,0,1998,Nyaonde,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
921,Nyanga,32.657501220699999,-18.2235,0,1998,Nyarumvurwe,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
922,Buhera,31.5382804871,-19.28339,0,1998,Nyashanu,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
923,Nyanga,32.672031402599998,-18.01797,0,1998,Nyatate,5,0,Council clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
924,Goromonzi,31.271440506000001,-17.62294,0,1998,Nyaure,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
925,Nyanga,32.655029296899997,-17.84089,0,1998,Nyautate,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
926,Chirumanzu,30.683719635,-19.65475,0,1998,Nyautonga,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
927,Bindura,31.360519409199998,-17.56392,0,1998,Nyava,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
928,Makoni,32.1713905334,-18.72089,0,1998,Nyazura,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
929,Makoni,32.224609375,-18.75678,0,1998,Nyazura,3,0,Mission Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
930,Gutu,31.3673591614,-19.40494,0,1998,Nyazvidzi,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
931,Bikita,31.588859558100001,-20.00586,0,1998,Nyika,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
932,Masvingo,31.220670700100001,-20.85339,0,1998,Nyikavanhu,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
933,Chirumanzu,30.650779724100001,-18.97053,0,1998,Nyikavanhu,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
934,Kwekwe,29.337560653699999,-18.96747,0,1998,Nyoni,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
935,Mutoko,32.137111663799999,-17.66817,0,1998,Nzira,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
936,Mutare,32.371250152599998,-19.35089,0,1998,Nzvenga,5,0,clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
937,Mazowe,31.052600860599998,-17.0807,0,1998,Nzvimbo,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
938,Makonde,29.506389617899998,-17.53444,0,1998,Obva,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
939,Mutare,32.388969421399999,-18.96922,0,1998,Odzi,4,0,Rural Hosp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
940,Bikita,31.857530593900002,-20.42022,0,1998,Odzi,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
941,Chiredzi,31.450889587399999,-21.42189,0,1998,Old Boli,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
942,Mutasa,32.588031768800001,-18.90747,0,1998,Old Mutare,3,0,Mission Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
943,Kadoma,29.847499847400002,-18.28083,0,1998,Ordoff,5,0,Council Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
944,Mt Darwin,31.7713603973,-16.56711,0,1998,Pachanza,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
945,Chiredzi,31.357719421399999,-21.94103,0,1998,Pahlela,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
946,Chipinge,32.805828094500001,-20.11056,0,1998,Paidamoyo,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
947,Gwanda,29.0239696503,-20.93975,0,1998,Pakama,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
948,Shurugwi,30.040830612200001,-19.93808,0,1998,Pakame,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
949,Tsholotsho,27.571390152,-19.46944,0,1998,Panedziba,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
950,Binga,27.400560379000002,-18.20806,0,1998,Pashu,6,0,Rural Health centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
951,Insiza,29.185810089099999,-20.13897,0,1998,PBS,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
952,Bubi,28.752500534100001,-19.80333,0,1998,PEHO,null,0,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
953,Mt Darwin,31.900329589799998,-16.57581,0,1998,Pfunyanguwo,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
954,Chegutu,30.135829925500001,-18.12444,0,1998,Pfupajena,5,0,Municipality-clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
955,Bikita,31.617750167800001,-20.18919,0,1998,Pfupajena,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
956,Bulilimamangwe,27.808889389000001,-20.49667,0,1998,Plumtree,2,0,District Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
957,Umguza,28.576669693,-20.15528,0,1998,PMD,9,0,Matebeleland North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
958,Chiredzi,30.8334407806,-20.09081,0,1998,PMD Masvingo,9,0,PMD Offices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
959,Chikomba,31.523860931400002,-19.06781,0,1998,Popoteke,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
960,Chiredzi,31.9051895142,-20.78747,0,1998,Porepore,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
961,Goromonzi,31.1209392548,-17.57222,0,1998,Pote,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
